Frequenza,Territorio,Dominio,Indicatore,Sesso,Edizione,TIME_PERIOD,Osservazione,'Stato dell"'osservazione',Territorio (NOTE_REF_AREA),Codifica territoriale ufficiale Istat,Indicatore (NOTE_DATA_TYPE),Descrizione indicatore,Fonte,Tempo (NOTE_TIME_PERIOD),Anno base,Unità di misura,Unità di moltiplicazione
Annuale,'Valle d"'Aosta / Vallée d"'Aoste',Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2021,1.38,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,'Valle d"'Aosta / Vallée d"'Aoste',Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2022,1.45,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Liguria,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2015,1.36,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Liguria,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2018,1.14,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Liguria,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2019,1.09,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Liguria,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2020,0.68,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Liguria,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2021,0.79,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Liguria,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2022,0.91,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Lombardia,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2015,1.67,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Lombardia,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2018,1.53,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Lombardia,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2019,1.61,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Lombardia,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2020,1.25,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Lombardia,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2021,1.57,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Lombardia,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2022,1.55,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Trentino Alto Adige / Südtirol,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2015,1.14,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Trentino Alto Adige / Südtirol,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2018,1.13,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Trentino Alto Adige / Südtirol,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2019,1.01,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Trentino Alto Adige / Südtirol,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2020,1.16,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Trentino Alto Adige / Südtirol,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2021,1.19,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Trentino Alto Adige / Südtirol,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2022,0.89,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Veneto,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2015,2.16,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Veneto,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2018,2.4,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Veneto,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2019,2,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Veneto,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2020,1.49,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Veneto,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2021,1.82,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Veneto,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2022,1.93,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Friuli-Venezia Giulia,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2015,1.44,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Friuli-Venezia Giulia,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2018,1.37,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Friuli-Venezia Giulia,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2019,1.41,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Friuli-Venezia Giulia,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2020,1.36,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Friuli-Venezia Giulia,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2021,1.51,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Friuli-Venezia Giulia,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2022,1.19,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Emilia-Romagna,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2015,1.12,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Emilia-Romagna,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2018,1.09,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
