Frequenza,Territorio,Dominio,Indicatore,Sesso,Edizione,TIME_PERIOD,Osservazione,'Stato dell"'osservazione',Territorio (NOTE_REF_AREA),Codifica territoriale ufficiale Istat,Indicatore (NOTE_DATA_TYPE),Descrizione indicatore,Fonte,Tempo (NOTE_TIME_PERIOD),Anno base,Unità di misura,Unità di moltiplicazione
Annuale,'Valle d"'Aosta / Vallée d"'Aoste',Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2014,868,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,'Valle d"'Aosta / Vallée d"'Aoste',Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2015,857,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,'Valle d"'Aosta / Vallée d"'Aoste',Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2016,859,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,'Valle d"'Aosta / Vallée d"'Aoste',Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2017,843,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,'Valle d"'Aosta / Vallée d"'Aoste',Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2018,755,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,'Valle d"'Aosta / Vallée d"'Aoste',Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2019,669,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,'Valle d"'Aosta / Vallée d"'Aoste',Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2020,536,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,'Valle d"'Aosta / Vallée d"'Aoste',Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2021,650,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,'Valle d"'Aosta / Vallée d"'Aoste',Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2022,961,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,'Valle d"'Aosta / Vallée d"'Aoste',Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2023,789,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Liguria,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2014,4090,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Liguria,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2015,4186,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Liguria,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2016,4195,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Liguria,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2017,4178,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Liguria,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2018,4350,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Liguria,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2019,4231,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Liguria,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2020,3243,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Liguria,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2021,4287,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
